user_id,product_id,product_name,category,price,rating,user_previous_purchases,user_interests,interaction_type,timestamp
u1076,p4002,moisturizer,beauty,599,4,moisturizer|knife set|t-shirt,beauty|home & kitchen,view,2025-11-04
u1093,p2003,jeans,fashion,1799,5,cooking pan|jeans|wireless mouse,home & kitchen|beauty,purchase,2025-11-22
u1046,p3003,mixer grinder,home & kitchen,3499,3,t-shirt|laptop stand|cooking pan,home & kitchen|fashion,purchase,2025-07-20
u1078,p1002,laptop stand,electronics,1199,5,bluetooth keyboard|laptop stand|cooking pan,fashion|electronics,cart,2025-12-05
u1025,p4001,face wash,beauty,399,1,mixer grinder|cooking pan|sunscreen,beauty|home & kitchen,view,2025-10-17
u1102,p3002,knife set,home & kitchen,999,5,mixer grinder|knife set|bluetooth keyboard,electronics|home & kitchen,cart,2025-11-30
u1050,p4001,face wash,beauty,399,5,sunscreen|t-shirt|face wash,fashion|home & kitchen,purchase,2025-09-07
u1090,p4001,face wash,beauty,399,1,t-shirt|knife set|wireless mouse,fashion|electronics,cart,2025-08-14
u1039,p4003,sunscreen,beauty,699,5,sunscreen|moisturizer|wireless mouse,home & kitchen|electronics,purchase,2025-11-13
u1092,p1001,wireless mouse,electronics,799,2,face wash|knife set|bluetooth keyboard,home & kitchen|beauty,view,2025-08-17
u1089,p1002,laptop stand,electronics,1199,2,running shoes|wireless mouse|knife set,fashion|electronics,cart,2025-07-18
u1026,p3001,cooking pan,home & kitchen,1599,2,mixer grinder|face wash|knife set,beauty|fashion,purchase,2025-11-18
u1071,p2003,jeans,fashion,1799,2,moisturizer|knife set|mixer grinder,home & kitchen|electronics,cart,2025-08-27
u1043,p3003,mixer grinder,home & kitchen,3499,2,jeans|moisturizer|t-shirt,home & kitchen|beauty,cart,2025-08-21
u1038,p2001,running shoes,fashion,2499,4,t-shirt|sunscreen|running shoes,home & kitchen|electronics,cart,2025-08-20
u1119,p4003,sunscreen,beauty,699,3,t-shirt|sunscreen|laptop stand,home & kitchen|electronics,view,2025-10-28
u1005,p2002,t-shirt,fashion,799,3,sunscreen|laptop stand|jeans,home & kitchen|fashion,purchase,2025-09-10
u1027,p2001,running shoes,fashion,2499,1,mixer grinder|t-shirt|sunscreen,fashion|beauty,purchase,2025-08-13
u1030,p2001,running shoes,fashion,2499,2,wireless mouse|moisturizer|mixer grinder,electronics|fashion,view,2025-12-16
u1052,p2003,jeans,fashion,1799,5,sunscreen|knife set|laptop stand,electronics|beauty,view,2025-09-28
u1083,p3002,knife set,home & kitchen,999,3,knife set|moisturizer|running shoes,fashion|electronics,purchase,2025-12-26
u1116,p1002,laptop stand,electronics,1199,4,moisturizer|face wash|running shoes,beauty|home & kitchen,view,2026-01-01
u1107,p3001,cooking pan,home & kitchen,1599,3,knife set|bluetooth keyboard|t-shirt,beauty|home & kitchen,purchase,2025-08-09
u1013,p2003,jeans,fashion,1799,5,t-shirt|knife set|mixer grinder,home & kitchen|beauty,cart,2025-11-02
u1024,p1002,laptop stand,electronics,1199,2,jeans|bluetooth keyboard|knife set,fashion|home & kitchen,view,2025-10-16
u1101,p2002,t-shirt,fashion,799,4,face wash|moisturizer|running shoes,electronics|fashion,cart,2025-09-01
u1041,p1002,laptop stand,electronics,1199,4,cooking pan|moisturizer|laptop stand,electronics|beauty,cart,2025-11-08
u1000,p2002,t-shirt,fashion,799,3,cooking pan|running shoes|knife set,fashion|electronics,purchase,2025-08-17
u1001,p2002,t-shirt,fashion,799,1,moisturizer|jeans|running shoes,beauty|fashion,cart,2025-10-24
u1020,p3001,cooking pan,home & kitchen,1599,3,moisturizer|mixer grinder|t-shirt,beauty|fashion,cart,2025-08-06
u1028,p2001,running shoes,fashion,2499,5,bluetooth keyboard|knife set|sunscreen,home & kitchen|fashion,cart,2025-09-26
u1089,p3003,mixer grinder,home & kitchen,3499,5,knife set|mixer grinder|running shoes,electronics|fashion,view,2025-08-29
u1057,p3003,mixer grinder,home & kitchen,3499,5,sunscreen|jeans|laptop stand,beauty|home & kitchen,purchase,2025-11-20
u1073,p3003,mixer grinder,home & kitchen,3499,2,bluetooth keyboard|sunscreen|jeans,home & kitchen|beauty,purchase,2025-08-14
u1062,p1002,laptop stand,electronics,1199,5,mixer grinder|knife set|wireless mouse,home & kitchen|beauty,cart,2025-09-16
u1072,p1001,wireless mouse,electronics,799,3,mixer grinder|knife set|t-shirt,beauty|electronics,view,2025-11-16
u1074,p1002,laptop stand,electronics,1199,1,wireless mouse|cooking pan|jeans,beauty|fashion,view,2025-09-12
u1004,p2002,t-shirt,fashion,799,4,cooking pan|bluetooth keyboard|moisturizer,home & kitchen|electronics,cart,2025-10-06
u1048,p1002,laptop stand,electronics,1199,3,moisturizer|sunscreen|mixer grinder,electronics|fashion,view,2025-11-26
u1068,p3001,cooking pan,home & kitchen,1599,3,mixer grinder|bluetooth keyboard|running shoes,beauty|home & kitchen,cart,2025-07-22
u1092,p3003,mixer grinder,home & kitchen,3499,4,cooking pan|mixer grinder|sunscreen,electronics|beauty,cart,2025-12-02
u1035,p2001,running shoes,fashion,2499,1,sunscreen|laptop stand|wireless mouse,home & kitchen|fashion,view,2025-11-19
u1008,p1002,laptop stand,electronics,1199,1,face wash|wireless mouse|knife set,beauty|home & kitchen,cart,2025-09-20
u1029,p3003,mixer grinder,home & kitchen,3499,5,running shoes|wireless mouse|bluetooth keyboard,fashion|beauty,cart,2025-08-16
u1076,p4002,moisturizer,beauty,599,5,jeans|running shoes|t-shirt,electronics|fashion,view,2025-09-27
u1038,p2002,t-shirt,fashion,799,4,wireless mouse|mixer grinder|face wash,electronics|fashion,purchase,2025-09-06
u1006,p2003,jeans,fashion,1799,4,moisturizer|sunscreen|cooking pan,fashion|home & kitchen,cart,2025-12-03
u1038,p3001,cooking pan,home & kitchen,1599,3,bluetooth keyboard|mixer grinder|knife set,electronics|beauty,purchase,2025-12-05
u1103,p3002,knife set,home & kitchen,999,5,wireless mouse|mixer grinder|cooking pan,home & kitchen|fashion,view,2025-10-03
u1031,p2002,t-shirt,fashion,799,1,running shoes|jeans|laptop stand,home & kitchen|electronics,purchase,2025-11-23
u1006,p2002,t-shirt,fashion,799,2,cooking pan|moisturizer|face wash,beauty|home & kitchen,purchase,2025-07-23
u1071,p2001,running shoes,fashion,2499,2,knife set|running shoes|jeans,fashion|beauty,view,2025-12-11
u1095,p3002,knife set,home & kitchen,999,5,running shoes|face wash|sunscreen,home & kitchen|beauty,cart,2025-10-30
u1048,p3002,knife set,home & kitchen,999,3,mixer grinder|moisturizer|jeans,fashion|electronics,purchase,2025-09-05
u1059,p1002,laptop stand,electronics,1199,3,sunscreen|knife set|jeans,electronics|home & kitchen,cart,2025-12-30
u1072,p2001,running shoes,fashion,2499,5,sunscreen|bluetooth keyboard|wireless mouse,fashion|home & kitchen,purchase,2025-09-26
u1037,p1003,bluetooth keyboard,electronics,1499,2,running shoes|jeans|sunscreen,home & kitchen|fashion,cart,2025-08-23
u1083,p4002,moisturizer,beauty,599,2,jeans|t-shirt|knife set,home & kitchen|electronics,purchase,2025-10-12
u1021,p1003,bluetooth keyboard,electronics,1499,1,sunscreen|mixer grinder|knife set,electronics|fashion,purchase,2026-01-02
u1107,p1002,laptop stand,electronics,1199,2,moisturizer|wireless mouse|sunscreen,home & kitchen|beauty,view,2025-12-03
u1001,p2001,running shoes,fashion,2499,5,mixer grinder|knife set|jeans,beauty|fashion,cart,2025-07-26
u1062,p1001,wireless mouse,electronics,799,1,wireless mouse|mixer grinder|moisturizer,home & kitchen|beauty,purchase,2025-11-01
u1068,p2002,t-shirt,fashion,799,1,wireless mouse|mixer grinder|cooking pan,electronics|beauty,purchase,2025-12-03
u1030,p2001,running shoes,fashion,2499,4,face wash|mixer grinder|t-shirt,fashion|electronics,view,2025-10-07
u1051,p3002,knife set,home & kitchen,999,1,face wash|running shoes|moisturizer,fashion|home & kitchen,purchase,2025-07-28
u1097,p1001,wireless mouse,electronics,799,4,laptop stand|cooking pan|moisturizer,home & kitchen|fashion,view,2025-07-31
u1001,p4003,sunscreen,beauty,699,3,bluetooth keyboard|laptop stand|knife set,home & kitchen|fashion,purchase,2025-12-17
u1114,p3003,mixer grinder,home & kitchen,3499,1,wireless mouse|running shoes|moisturizer,home & kitchen|electronics,view,2025-07-19
u1118,p2002,t-shirt,fashion,799,1,mixer grinder|face wash|wireless mouse,electronics|home & kitchen,view,2025-08-13
u1018,p4003,sunscreen,beauty,699,2,cooking pan|laptop stand|t-shirt,electronics|fashion,purchase,2025-10-03
u1086,p3003,mixer grinder,home & kitchen,3499,3,jeans|cooking pan|bluetooth keyboard,beauty|fashion,view,2025-12-16
u1055,p2001,running shoes,fashion,2499,1,laptop stand|jeans|face wash,home & kitchen|electronics,purchase,2025-11-02
u1100,p3002,knife set,home & kitchen,999,2,knife set|running shoes|jeans,home & kitchen|electronics,purchase,2025-08-14
u1084,p3001,cooking pan,home & kitchen,1599,1,laptop stand|face wash|t-shirt,electronics|fashion,view,2025-11-03
u1019,p3001,cooking pan,home & kitchen,1599,3,sunscreen|moisturizer|bluetooth keyboard,home & kitchen|electronics,view,2025-12-18
u1000,p2002,t-shirt,fashion,799,1,knife set|jeans|t-shirt,beauty|home & kitchen,view,2025-09-22
u1057,p3003,mixer grinder,home & kitchen,3499,1,mixer grinder|sunscreen|cooking pan,beauty|home & kitchen,cart,2025-08-22
u1011,p4001,face wash,beauty,399,4,face wash|jeans|cooking pan,beauty|electronics,cart,2025-12-20
u1092,p3003,mixer grinder,home & kitchen,3499,4,running shoes|face wash|mixer grinder,electronics|fashion,view,2025-12-06
u1034,p2002,t-shirt,fashion,799,4,t-shirt|knife set|bluetooth keyboard,beauty|home & kitchen,cart,2025-09-25
u1038,p3002,knife set,home & kitchen,999,4,laptop stand|jeans|t-shirt,electronics|fashion,purchase,2025-08-06
u1025,p3002,knife set,home & kitchen,999,3,laptop stand|bluetooth keyboard|t-shirt,beauty|electronics,purchase,2025-10-05
u1102,p2003,jeans,fashion,1799,3,knife set|jeans|cooking pan,electronics|home & kitchen,purchase,2025-07-17
u1025,p3002,knife set,home & kitchen,999,4,jeans|bluetooth keyboard|cooking pan,fashion|electronics,purchase,2025-11-09
u1041,p3001,cooking pan,home & kitchen,1599,2,t-shirt|cooking pan|jeans,beauty|fashion,purchase,2025-08-24
u1023,p4002,moisturizer,beauty,599,3,mixer grinder|wireless mouse|knife set,electronics|home & kitchen,purchase,2025-12-24
u1104,p3001,cooking pan,home & kitchen,1599,3,moisturizer|knife set|bluetooth keyboard,fashion|beauty,purchase,2025-12-02
u1091,p3001,cooking pan,home & kitchen,1599,4,cooking pan|laptop stand|knife set,home & kitchen|fashion,purchase,2025-09-03
u1118,p4003,sunscreen,beauty,699,5,cooking pan|mixer grinder|wireless mouse,fashion|home & kitchen,purchase,2025-07-31
u1117,p1002,laptop stand,electronics,1199,5,laptop stand|running shoes|jeans,electronics|fashion,view,2025-08-19
u1082,p4002,moisturizer,beauty,599,1,moisturizer|cooking pan|jeans,home & kitchen|beauty,view,2025-11-05
u1028,p3003,mixer grinder,home & kitchen,3499,3,sunscreen|mixer grinder|moisturizer,electronics|home & kitchen,cart,2025-09-14
u1098,p4002,moisturizer,beauty,599,4,face wash|mixer grinder|bluetooth keyboard,fashion|beauty,view,2025-10-27
u1053,p1002,laptop stand,electronics,1199,4,laptop stand|bluetooth keyboard|jeans,fashion|electronics,view,2025-08-30
u1061,p2003,jeans,fashion,1799,1,knife set|laptop stand|sunscreen,home & kitchen|electronics,cart,2025-12-30
u1103,p4003,sunscreen,beauty,699,2,laptop stand|wireless mouse|jeans,beauty|fashion,purchase,2025-11-09
u1066,p1003,bluetooth keyboard,electronics,1499,2,mixer grinder|bluetooth keyboard|jeans,home & kitchen|electronics,cart,2025-08-02
u1023,p1003,bluetooth keyboard,electronics,1499,5,moisturizer|sunscreen|cooking pan,home & kitchen|beauty,view,2025-09-17
u1075,p3001,cooking pan,home & kitchen,1599,1,cooking pan|wireless mouse|running shoes,electronics|home & kitchen,purchase,2025-12-15
u1102,p3003,mixer grinder,home & kitchen,3499,1,bluetooth keyboard|jeans|moisturizer,electronics|home & kitchen,cart,2025-07-23
u1110,p3002,knife set,home & kitchen,999,4,mixer grinder|moisturizer|jeans,home & kitchen|fashion,purchase,2025-12-12
u1044,p2003,jeans,fashion,1799,5,knife set|face wash|bluetooth keyboard,fashion|home & kitchen,view,2025-07-22
u1017,p2003,jeans,fashion,1799,3,laptop stand|running shoes|t-shirt,beauty|home & kitchen,purchase,2025-12-05
u1065,p3001,cooking pan,home & kitchen,1599,2,cooking pan|face wash|bluetooth keyboard,home & kitchen|electronics,cart,2025-08-01
u1068,p4003,sunscreen,beauty,699,3,moisturizer|bluetooth keyboard|mixer grinder,electronics|home & kitchen,view,2025-11-24
u1040,p3002,knife set,home & kitchen,999,2,face wash|wireless mouse|jeans,beauty|electronics,view,2025-10-04
u1071,p3003,mixer grinder,home & kitchen,3499,4,moisturizer|knife set|cooking pan,home & kitchen|electronics,cart,2025-11-29
u1010,p4001,face wash,beauty,399,2,wireless mouse|running shoes|t-shirt,beauty|electronics,purchase,2025-10-29
u1021,p3002,knife set,home & kitchen,999,1,face wash|knife set|mixer grinder,beauty|fashion,cart,2025-08-24
u1105,p2003,jeans,fashion,1799,1,mixer grinder|wireless mouse|knife set,electronics|home & kitchen,purchase,2025-07-27
u1096,p2001,running shoes,fashion,2499,1,t-shirt|wireless mouse|knife set,fashion|electronics,cart,2025-12-11
u1099,p2001,running shoes,fashion,2499,5,running shoes|face wash|jeans,home & kitchen|beauty,view,2025-11-19
u1104,p2001,running shoes,fashion,2499,5,wireless mouse|face wash|jeans,fashion|home & kitchen,view,2025-10-20
u1090,p2002,t-shirt,fashion,799,4,t-shirt|face wash|sunscreen,beauty|home & kitchen,view,2025-11-01
u1110,p4002,moisturizer,beauty,599,3,bluetooth keyboard|sunscreen|running shoes,electronics|fashion,view,2025-07-21
u1050,p3002,knife set,home & kitchen,999,4,bluetooth keyboard|face wash|t-shirt,home & kitchen|electronics,view,2025-08-01
u1101,p1002,laptop stand,electronics,1199,4,cooking pan|mixer grinder|t-shirt,fashion|electronics,cart,2025-08-15
u1000,p4003,sunscreen,beauty,699,4,laptop stand|knife set|jeans,beauty|fashion,view,2025-09-23
u1105,p2001,running shoes,fashion,2499,5,knife set|t-shirt|jeans,fashion|electronics,purchase,2025-12-08
u1072,p3002,knife set,home & kitchen,999,4,jeans|moisturizer|wireless mouse,beauty|home & kitchen,view,2025-12-10
u1118,p1003,bluetooth keyboard,electronics,1499,2,knife set|sunscreen|wireless mouse,home & kitchen|beauty,purchase,2025-10-25
u1020,p2002,t-shirt,fashion,799,3,laptop stand|moisturizer|jeans,fashion|beauty,purchase,2025-07-28
u1021,p1001,wireless mouse,electronics,799,1,cooking pan|moisturizer|t-shirt,electronics|home & kitchen,purchase,2025-12-17
u1000,p2001,running shoes,fashion,2499,4,knife set|laptop stand|bluetooth keyboard,electronics|fashion,view,2026-01-08
u1089,p2003,jeans,fashion,1799,2,laptop stand|cooking pan|bluetooth keyboard,home & kitchen|beauty,cart,2025-12-19
u1093,p1002,laptop stand,electronics,1199,4,laptop stand|jeans|moisturizer,fashion|beauty,view,2025-07-30
u1086,p1003,bluetooth keyboard,electronics,1499,2,laptop stand|mixer grinder|face wash,beauty|fashion,cart,2025-10-13
u1092,p2001,running shoes,fashion,2499,1,moisturizer|bluetooth keyboard|cooking pan,home & kitchen|beauty,view,2025-12-06
u1096,p1002,laptop stand,electronics,1199,2,face wash|cooking pan|jeans,home & kitchen|electronics,view,2025-11-01
u1082,p1002,laptop stand,electronics,1199,1,running shoes|mixer grinder|face wash,fashion|home & kitchen,purchase,2025-10-25
u1026,p3003,mixer grinder,home & kitchen,3499,1,face wash|mixer grinder|running shoes,home & kitchen|electronics,view,2025-09-06
u1049,p1002,laptop stand,electronics,1199,1,running shoes|knife set|face wash,beauty|fashion,cart,2025-10-21
u1016,p3001,cooking pan,home & kitchen,1599,1,face wash|cooking pan|jeans,electronics|home & kitchen,view,2025-08-13
u1008,p1001,wireless mouse,electronics,799,5,t-shirt|running shoes|wireless mouse,beauty|electronics,cart,2025-08-03
u1091,p3003,mixer grinder,home & kitchen,3499,5,cooking pan|sunscreen|moisturizer,beauty|fashion,purchase,2025-08-06
u1019,p2002,t-shirt,fashion,799,5,laptop stand|t-shirt|sunscreen,electronics|beauty,cart,2025-10-02
u1075,p4002,moisturizer,beauty,599,4,moisturizer|sunscreen|laptop stand,fashion|home & kitchen,purchase,2025-11-10
u1007,p2001,running shoes,fashion,2499,5,laptop stand|cooking pan|sunscreen,home & kitchen|fashion,view,2025-10-23
u1085,p4003,sunscreen,beauty,699,2,moisturizer|bluetooth keyboard|laptop stand,beauty|fashion,purchase,2026-01-08
u1020,p3002,knife set,home & kitchen,999,3,jeans|mixer grinder|moisturizer,fashion|beauty,view,2025-11-03
u1093,p1002,laptop stand,electronics,1199,1,wireless mouse|jeans|cooking pan,fashion|home & kitchen,cart,2025-08-16
u1080,p1002,laptop stand,electronics,1199,4,knife set|sunscreen|mixer grinder,fashion|beauty,purchase,2025-11-29
u1047,p1003,bluetooth keyboard,electronics,1499,5,t-shirt|laptop stand|face wash,beauty|home & kitchen,view,2025-12-30
u1109,p1001,wireless mouse,electronics,799,2,running shoes|wireless mouse|knife set,fashion|electronics,view,2026-01-01
u1070,p4003,sunscreen,beauty,699,2,sunscreen|moisturizer|cooking pan,electronics|home & kitchen,cart,2025-10-21
u1034,p1002,laptop stand,electronics,1199,2,face wash|jeans|laptop stand,beauty|home & kitchen,purchase,2025-12-30
u1051,p1002,laptop stand,electronics,1199,5,knife set|t-shirt|moisturizer,fashion|beauty,cart,2026-01-08
u1047,p2001,running shoes,fashion,2499,3,t-shirt|face wash|sunscreen,electronics|home & kitchen,purchase,2025-09-06
u1098,p2001,running shoes,fashion,2499,4,sunscreen|mixer grinder|running shoes,electronics|beauty,view,2025-11-12
u1069,p2003,jeans,fashion,1799,4,moisturizer|wireless mouse|jeans,beauty|fashion,purchase,2025-10-24
u1013,p2001,running shoes,fashion,2499,2,mixer grinder|running shoes|cooking pan,home & kitchen|beauty,purchase,2025-10-31
u1011,p1001,wireless mouse,electronics,799,1,running shoes|mixer grinder|cooking pan,fashion|electronics,purchase,2025-12-17
u1064,p1003,bluetooth keyboard,electronics,1499,2,moisturizer|cooking pan|laptop stand,beauty|electronics,view,2025-10-28
u1033,p2003,jeans,fashion,1799,2,cooking pan|jeans|moisturizer,home & kitchen|electronics,view,2025-11-20
u1017,p4001,face wash,beauty,399,4,laptop stand|bluetooth keyboard|sunscreen,electronics|home & kitchen,cart,2025-09-28
u1015,p3003,mixer grinder,home & kitchen,3499,3,jeans|running shoes|knife set,fashion|electronics,view,2025-12-18
u1020,p4002,moisturizer,beauty,599,2,t-shirt|face wash|wireless mouse,electronics|home & kitchen,view,2025-11-08
u1045,p3001,cooking pan,home & kitchen,1599,1,mixer grinder|wireless mouse|t-shirt,fashion|beauty,cart,2025-09-17
u1071,p4003,sunscreen,beauty,699,2,mixer grinder|running shoes|laptop stand,home & kitchen|beauty,view,2026-01-07
u1007,p2001,running shoes,fashion,2499,1,bluetooth keyboard|running shoes|cooking pan,fashion|home & kitchen,purchase,2025-08-13
u1033,p1002,laptop stand,electronics,1199,1,wireless mouse|laptop stand|running shoes,home & kitchen|beauty,cart,2025-12-10
u1005,p3002,knife set,home & kitchen,999,4,wireless mouse|bluetooth keyboard|face wash,home & kitchen|fashion,cart,2026-01-03
